t,S,I
33.42796328840015,49281,894
33.4289687482063,49282,893
33.42905083478423,49281,894
33.441250871667634,49280,895
33.44971995995209,49279,896
33.47342507808507,49278,897
33.4735629228892,49277,898
33.476932586408566,49276,899
33.48046697953464,49275,900
33.49210949919396,49274,901
33.50509871160897,49273,902
33.50997815565255,49272,903
33.52217711056419,49271,904
33.535120880953635,49270,905
33.5542523014616,49269,906
33.557006938569394,49268,907
33.55893206534112,49269,906
33.57507723690653,49268,907
33.587539893964426,49267,908
33.59073986976162,49266,909
33.59757763966557,49265,910
33.60950546955634,49264,911
33.6179486883029,49263,912
33.62073941368368,49262,913
33.625507944452686,49261,914
33.63197921305444,49260,915
33.632034847838156,49259,916
33.63787178495296,49258,917
33.64362503701659,49257,918
33.6533656361024,49256,919
33.65575933484104,49255,920
33.661583430304674,49254,921
33.66686152983963,49253,922
33.67107671419596,49252,923
33.67568418115184,49251,924
33.69895248586042,49250,925
33.69914134945722,49249,926
33.72983707458632,49248,927
33.73448535691243,49247,928
33.73465870085947,49246,929
33.769628274567744,49245,930
33.78527736852243,49244,931
33.78919410469115,49243,932
33.795229993836195,49242,933
33.80265482073051,49241,934
33.807338798832646,49240,935
33.81720948881011,49239,936
33.841867074960255,49238,937
33.85710708181871,49237,938
33.86227011305376,49238,937
33.86480241035138,49237,938
33.868413339638586,49236,939
33.87500776818778,49235,940
33.87800803391565,49234,941
33.88546023686643,49233,942
33.88776067141571,49232,943
33.89119475737912,49233,942
33.893304602786486,49232,943
33.894932949299445,49231,944
33.896103424306105,49230,945
33.89802134883793,49229,946
33.89889193249042,49228,947
33.9236893565845,49227,948
33.936008387693995,49226,949
33.953470824241606,49225,950
33.95894422142969,49224,951
33.97055145950524,49223,952
33.97328236083869,49222,953
33.98048330351117,49221,954
33.98152253771236,49220,955
33.98767904848345,49219,956
33.98987116366412,49218,957
33.99592673641283,49217,958
34.00470799378466,49216,959
34.006068414843384,49217,958
34.028954730191685,49216,959
34.02994689675566,49215,960
34.03607191770149,49214,961
34.03633217841961,49213,962
34.045575872232284,49214,961
34.05924333487973,49213,962
34.07105969480068,49212,963
34.08067360797394,49211,964
34.090353891546954,49210,965
34.10209887315535,49209,966
34.1091409426366,49208,967
34.109682542486176,49207,968
34.112462366579514,49206,969
34.113426768683794,49205,970
34.120275474691695,49204,971
34.131284007516356,49203,972
34.14749347974688,49202,973
34.15088802067996,49201,974
34.16368178093243,49200,975
