t,S,I
21.21203882583864,49395,780
21.213200651330435,49394,781
21.21570791247326,49393,782
21.21612206052668,49392,783
21.216155250537412,49391,784
21.217309063627397,49390,785
21.21852280251792,49389,786
21.218626490524443,49388,787
21.21940272325448,49387,788
21.221496982785414,49386,789
21.222849781807987,49385,790
21.225232972369078,49384,791
21.22605842821624,49383,792
21.226563669558498,49382,793
21.227624511408457,49381,794
21.227985700028057,49380,795
21.229002312670886,49379,796
21.230141501827877,49378,797
21.231327093163454,49377,798
21.232691000867845,49376,799
21.237318018573163,49375,800
21.23897847635586,49374,801
21.240815507035673,49373,802
21.241102366338833,49372,803
21.241160092430512,49371,804
21.244103350326654,49370,805
21.24598318633961,49369,806
21.25275894511258,49368,807
21.25443423558949,49367,808
21.254878210778017,49366,809
21.262559712926272,49365,810
21.26340957703098,49364,811
21.263473192933123,49363,812
21.266633596641924,49362,813
21.26728761473672,49361,814
21.2687858145514,49360,815
21.27038488443494,49359,816
21.270584509066595,49358,817
21.276302759132953,49357,818
21.27753383357248,49356,819
21.28350073193044,49355,820
21.28411916831046,49354,821
21.285782385372297,49353,822
21.28596285403574,49352,823
21.286049365869186,49351,824
21.286493321163977,49350,825
21.290319377336253,49349,826
21.291359464891894,49348,827
21.29306794340236,49347,828
21.294214045526804,49346,829
21.296405583378267,49345,830
21.29931581259584,49344,831
21.301685603238795,49343,832
21.30292107087058,49342,833
21.303623961529862,49341,834
21.307651016487018,49340,835
21.30811262047752,49339,836
21.308596696809317,49338,837
21.309756196712655,49337,838
21.312139491551378,49336,839
21.31219994503928,49335,840
21.31592591452764,49334,841
21.3199515203236,49333,842
21.320683341082926,49332,843
21.320998911871424,49331,844
21.32142681878895,49330,845
21.321491484106055,49331,844
21.329407998844445,49330,845
21.331321713829933,49329,846
21.3392230947282,49328,847
21.34190154015994,49327,848
21.343337874312926,49326,849
21.344911522979963,49325,850
21.34878705873518,49324,851
21.349706204302908,49323,852
21.35341080869707,49322,853
21.357888648770494,49321,854
21.358507277206883,49320,855
21.35911379668383,49319,856
21.359509504418977,49318,857
21.364316912282238,49317,858
21.367612509480477,49316,859
21.372176614779544,49315,860
21.372561481019854,49314,861
21.376323433939678,49313,862
21.3794858864356,49312,863
21.379770339776037,49311,864
21.389677793657366,49310,865
21.390197098660163,49309,866
21.3989665988655,49308,867
21.40345472836134,49307,868
21.405404312309038,49306,869
21.407392760671232,49305,870
21.408336848595884,49304,871
21.409864653093155,49303,872
21.411399381409815,49302,873
21.41238679791347,49301,874
21.414251150336316,49300,875
21.414951729297087,49299,876
21.418096721628004,49298,877
21.418803781927178,49297,878
21.41888215163425,49296,879
21.419204601900184,49295,880
21.423062428893054,49294,881
21.42358888958482,49293,882
21.42990398517501,49292,883
21.430072963625506,49291,884
21.435493581318177,49290,885
21.44125708339562,49289,886
21.45154268258619,49288,887
21.45197016716437,49287,888
21.457933267826828,49286,889
21.460165137150028,49285,890
21.462627831773098,49284,891
21.465570775313513,49283,892
21.46978116366446,49282,893
21.474814737471377,49281,894
21.476181879930962,49280,895
21.477225148824797,49279,896
21.48428468367516,49278,897
21.488992516415593,49277,898
21.49113727831442,49276,899
21.50448548135709,49275,900
